algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order,pharmacies
dijkstra,714,745,24,[[15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17]],[7 17], [15 2],0,-1,230,[0 1 2 3],[]
bfs,680,714,24,[[15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17]],[7 17], [15 2],0,-1,230,[0 1 2 3],[]
dfs,113,251,114,[[15 2][15 1][15 0][14 0][13 0][13 1][13 2][13 3][13 4][13 5][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26][13 27][13 28][13 29][13 30][12 30][11 30][11 29][11 28][11 27][11 26][11 25][11 24][11 23][11 22][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][10 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17]],[7 17], [15 2],0,-1,1130,[0 1 2 3],[]
dijkstra,607,637,24,[[15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][7 3][7 4][7 5][7 6][7 7][7 8][7 9][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17]],[7 17], [15 2],1,-1,270,[0 1 2 3],[]
bfs,680,714,24,[[15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17]],[7 17], [15 2],1,-1,270,[0 1 2 3],[]
dfs,113,251,114,[[15 2][15 1][15 0][14 0][13 0][13 1][13 2][13 3][13 4][13 5][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26][13 27][13 28][13 29][13 30][12 30][11 30][11 29][11 28][11 27][11 26][11 25][11 24][11 23][11 22][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][10 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17]],[7 17], [15 2],1,-1,1395,[0 1 2 3],[]
dijkstra,848,888,24,[[15 2][14 2][14 3][14 4][14 5][14 6][13 6][12 6][12 7][12 8][12 9][12 10][11 10][10 10][10 11][10 12][10 13][10 14][9 14][8 14][7 14][7 15][7 16][7 17]],[7 17], [15 2],2,-1,234,[0 1 2 3],[]
bfs,680,714,24,[[15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17]],[7 17], [15 2],2,-1,246,[0 1 2 3],[]
dfs,113,251,114,[[15 2][15 1][15 0][14 0][13 0][13 1][13 2][13 3][13 4][13 5][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26][13 27][13 28][13 29][13 30][12 30][11 30][11 29][11 28][11 27][11 26][11 25][11 24][11 23][11 22][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][10 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17]],[7 17], [15 2],2,-1,1260,[0 1 2 3],[]
dijkstra,803,844,24,[[15 2][14 2][13 2][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][11 10][10 10][9 10][8 10][7 10][7 11][7 12][7 13][7 14][7 15][7 16][7 17]],[7 17], [15 2],3,-1,199,[0 1 2 3],[]
bfs,680,714,24,[[15 2][15 3][15 4][15 5][15 6][15 7][15 8][15 9][15 10][15 11][15 12][15 13][15 14][15 15][15 16][15 17][14 17][13 17][12 17][11 17][10 17][9 17][8 17][7 17]],[7 17], [15 2],3,-1,234,[0 1 2 3],[]
dfs,113,251,114,[[15 2][15 1][15 0][14 0][13 0][13 1][13 2][13 3][13 4][13 5][13 6][13 7][13 8][13 9][13 10][13 11][13 12][13 13][13 14][13 15][13 16][13 17][13 18][13 19][13 20][13 21][13 22][13 23][13 24][13 25][13 26][13 27][13 28][13 29][13 30][12 30][11 30][11 29][11 28][11 27][11 26][11 25][11 24][11 23][11 22][11 21][11 20][11 19][11 18][11 17][11 16][11 15][11 14][11 13][11 12][11 11][11 10][11 9][11 8][11 7][11 6][11 5][11 4][11 3][11 2][11 1][11 0][10 0][9 0][9 1][9 2][9 3][9 4][9 5][9 6][9 7][9 8][9 9][9 10][9 11][9 12][9 13][9 14][9 15][9 16][9 17][9 18][9 19][9 20][9 21][9 22][9 23][9 24][9 25][9 26][9 27][9 28][9 29][9 30][8 30][7 30][7 29][7 28][7 27][7 26][7 25][7 24][7 23][7 22][7 21][7 20][7 19][7 18][7 17]],[7 17], [15 2],3,-1,1103,[0 1 2 3],[]
dijkstra,239,283,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],0,-1,110,[0 1 2 3],[]
bfs,197,239,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],0,-1,110,[0 1 2 3],[]
dfs,525,676,122,[[12 1][12 0][11 0][10 0][10 1][10 2][10 3][10 4][10 5][10 6][10 7][10 8][10 9][10 10][10 11][10 12][10 13][10 14][10 15][10 16][10 17][10 18][10 19][10 20][10 21][10 22][10 23][10 24][10 25][10 26][10 27][10 28][10 29][10 30][11 30][12 30][12 29][12 28][12 27][12 26][12 25][12 24][12 23][12 22][12 21][12 20][12 19][12 18][12 17][12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][13 9][13 8][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][15 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10]],[14 10], [12 1],0,-1,1210,[0 1 2 3],[]
dijkstra,177,218,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],1,-1,110,[0 1 2 3],[]
bfs,197,239,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],1,-1,110,[0 1 2 3],[]
dfs,525,676,122,[[12 1][12 0][11 0][10 0][10 1][10 2][10 3][10 4][10 5][10 6][10 7][10 8][10 9][10 10][10 11][10 12][10 13][10 14][10 15][10 16][10 17][10 18][10 19][10 20][10 21][10 22][10 23][10 24][10 25][10 26][10 27][10 28][10 29][10 30][11 30][12 30][12 29][12 28][12 27][12 26][12 25][12 24][12 23][12 22][12 21][12 20][12 19][12 18][12 17][12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][13 9][13 8][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][15 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10]],[14 10], [12 1],1,-1,1485,[0 1 2 3],[]
dijkstra,301,356,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],2,-1,110,[0 1 2 3],[]
bfs,197,239,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],2,-1,110,[0 1 2 3],[]
dfs,525,676,122,[[12 1][12 0][11 0][10 0][10 1][10 2][10 3][10 4][10 5][10 6][10 7][10 8][10 9][10 10][10 11][10 12][10 13][10 14][10 15][10 16][10 17][10 18][10 19][10 20][10 21][10 22][10 23][10 24][10 25][10 26][10 27][10 28][10 29][10 30][11 30][12 30][12 29][12 28][12 27][12 26][12 25][12 24][12 23][12 22][12 21][12 20][12 19][12 18][12 17][12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][13 9][13 8][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][15 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10]],[14 10], [12 1],2,-1,1344,[0 1 2 3],[]
dijkstra,390,441,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],3,-1,110,[0 1 2 3],[]
bfs,197,239,12,[[12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][13 10][14 10]],[14 10], [12 1],3,-1,110,[0 1 2 3],[]
dfs,525,676,122,[[12 1][12 0][11 0][10 0][10 1][10 2][10 3][10 4][10 5][10 6][10 7][10 8][10 9][10 10][10 11][10 12][10 13][10 14][10 15][10 16][10 17][10 18][10 19][10 20][10 21][10 22][10 23][10 24][10 25][10 26][10 27][10 28][10 29][10 30][11 30][12 30][12 29][12 28][12 27][12 26][12 25][12 24][12 23][12 22][12 21][12 20][12 19][12 18][12 17][12 16][12 15][12 14][12 13][12 12][12 11][12 10][12 9][13 9][13 8][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][15 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10]],[14 10], [12 1],3,-1,1203,[0 1 2 3],[]
dijkstra,604,636,28,[[5 11][5 10][5 9][5 8][5 7][6 7][7 7][8 7][9 7][10 7][11 7][12 7][13 7][14 7][15 7][16 7][17 7][18 7][19 7][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],0,-1,270,[0 1 2 3],[]
bfs,571,604,28,[[5 11][5 10][5 9][5 8][5 7][6 7][7 7][8 7][9 7][10 7][11 7][12 7][13 7][14 7][15 7][16 7][17 7][18 7][19 7][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],0,-1,270,[0 1 2 3],[]
dfs,397,768,392,[[5 11][6 11][6 10][6 9][6 8][6 7][6 6][6 5][6 4][6 3][6 2][6 1][6 0][7 0][8 0][8 1][8 2][8 3][8 4][8 5][8 6][8 7][8 8][8 9][8 10][8 11][8 12][8 13][8 14][8 15][8 16][8 17][8 18][8 19][8 20][8 21][8 22][8 23][8 24][8 25][8 26][8 27][8 28][8 29][8 30][9 30][10 30][10 29][10 28][10 27][10 26][10 25][10 24][10 23][10 22][10 21][10 20][10 19][10 18][10 17][10 16][10 15][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7][10 6][10 5][10 4][10 3][10 2][10 1][10 0][11 0][12 0][12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][12 11][12 12][12 13][12 14][12 15][12 16][12 17][12 18][12 19][12 20][12 21][12 22][12 23][12 24][12 25][12 26][12 27][12 28][12 29][12 30][13 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10][14 9][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][17 30][18 30][18 29][18 28][18 27][18 26][18 25][18 24][18 23][18 22][18 21][18 20][18 19][18 18][18 17][18 16][18 15][18 14][18 13][18 12][18 11][18 10][18 9][18 8][18 7][18 6][18 5][18 4][18 3][18 2][18 1][18 0][19 0][20 0][20 1][20 2][20 3][20 4][20 5][20 6][20 7][20 8][20 9][20 10][20 11][20 12][20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][20 22][20 23][20 24][20 25][20 26][20 27][20 28][20 29][20 30][21 30][22 30][22 29][22 28][22 27][22 26][22 25][22 24][22 23][22 22][22 21][22 20][22 19][22 18][22 17][22 16][22 15][22 14][22 13][22 12][22 11][22 10][22 9][22 8][22 7][22 6][22 5][22 4][22 3][22 2][22 1][22 0][23 0][24 0][24 1][24 2][24 3][24 4][24 5][24 6][24 7][24 8][24 9][24 10][24 11][24 12][24 13][24 14][24 15][24 16][24 17][24 18][24 19][24 20][24 21][24 22][24 23][24 24][24 25][24 26][24 27][24 28][24 29][24 30][25 30][26 30][26 29][26 28][26 27][26 26][26 25][26 24][26 23][26 22][26 21][26 20][26 19][26 18][26 17][26 16][26 15][26 14][26 13][26 12][26 11][26 10][26 9][26 8][26 7][26 6][27 6][27 5][28 5][28 4][28 3][28 2][28 1][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][30 27][30 28][30 29][30 30][29 30][28 30][28 29][28 28][28 27][28 26][28 25][28 24][28 23][28 22][28 21][28 20][28 19][28 18][28 17][28 16][28 15][28 14][28 13][28 12][28 11][28 10][28 9][28 8][28 7]],[28 7], [5 11],0,-1,3910,[0 1 2 3],[]
dijkstra,534,571,28,[[5 11][5 10][5 9][5 8][5 7][6 7][7 7][8 7][9 7][10 7][11 7][12 7][13 7][14 7][15 7][16 7][17 7][18 7][19 7][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],1,-1,290,[0 1 2 3],[]
bfs,571,604,28,[[5 11][5 10][5 9][5 8][5 7][6 7][7 7][8 7][9 7][10 7][11 7][12 7][13 7][14 7][15 7][16 7][17 7][18 7][19 7][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],1,-1,290,[0 1 2 3],[]
dfs,397,768,392,[[5 11][6 11][6 10][6 9][6 8][6 7][6 6][6 5][6 4][6 3][6 2][6 1][6 0][7 0][8 0][8 1][8 2][8 3][8 4][8 5][8 6][8 7][8 8][8 9][8 10][8 11][8 12][8 13][8 14][8 15][8 16][8 17][8 18][8 19][8 20][8 21][8 22][8 23][8 24][8 25][8 26][8 27][8 28][8 29][8 30][9 30][10 30][10 29][10 28][10 27][10 26][10 25][10 24][10 23][10 22][10 21][10 20][10 19][10 18][10 17][10 16][10 15][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7][10 6][10 5][10 4][10 3][10 2][10 1][10 0][11 0][12 0][12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][12 11][12 12][12 13][12 14][12 15][12 16][12 17][12 18][12 19][12 20][12 21][12 22][12 23][12 24][12 25][12 26][12 27][12 28][12 29][12 30][13 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10][14 9][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][17 30][18 30][18 29][18 28][18 27][18 26][18 25][18 24][18 23][18 22][18 21][18 20][18 19][18 18][18 17][18 16][18 15][18 14][18 13][18 12][18 11][18 10][18 9][18 8][18 7][18 6][18 5][18 4][18 3][18 2][18 1][18 0][19 0][20 0][20 1][20 2][20 3][20 4][20 5][20 6][20 7][20 8][20 9][20 10][20 11][20 12][20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][20 22][20 23][20 24][20 25][20 26][20 27][20 28][20 29][20 30][21 30][22 30][22 29][22 28][22 27][22 26][22 25][22 24][22 23][22 22][22 21][22 20][22 19][22 18][22 17][22 16][22 15][22 14][22 13][22 12][22 11][22 10][22 9][22 8][22 7][22 6][22 5][22 4][22 3][22 2][22 1][22 0][23 0][24 0][24 1][24 2][24 3][24 4][24 5][24 6][24 7][24 8][24 9][24 10][24 11][24 12][24 13][24 14][24 15][24 16][24 17][24 18][24 19][24 20][24 21][24 22][24 23][24 24][24 25][24 26][24 27][24 28][24 29][24 30][25 30][26 30][26 29][26 28][26 27][26 26][26 25][26 24][26 23][26 22][26 21][26 20][26 19][26 18][26 17][26 16][26 15][26 14][26 13][26 12][26 11][26 10][26 9][26 8][26 7][26 6][27 6][27 5][28 5][28 4][28 3][28 2][28 1][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][30 27][30 28][30 29][30 30][29 30][28 30][28 29][28 28][28 27][28 26][28 25][28 24][28 23][28 22][28 21][28 20][28 19][28 18][28 17][28 16][28 15][28 14][28 13][28 12][28 11][28 10][28 9][28 8][28 7]],[28 7], [5 11],1,-1,4840,[0 1 2 3],[]
dijkstra,888,966,28,[[5 11][6 11][7 11][8 11][9 11][9 10][10 10][11 10][12 10][13 10][14 10][14 9][15 9][16 9][17 9][18 9][19 9][19 8][20 8][21 8][22 8][23 8][24 8][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],2,-1,270,[0 1 2 3],[]
bfs,571,604,28,[[5 11][5 10][5 9][5 8][5 7][6 7][7 7][8 7][9 7][10 7][11 7][12 7][13 7][14 7][15 7][16 7][17 7][18 7][19 7][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],2,-1,280,[0 1 2 3],[]
dfs,397,768,392,[[5 11][6 11][6 10][6 9][6 8][6 7][6 6][6 5][6 4][6 3][6 2][6 1][6 0][7 0][8 0][8 1][8 2][8 3][8 4][8 5][8 6][8 7][8 8][8 9][8 10][8 11][8 12][8 13][8 14][8 15][8 16][8 17][8 18][8 19][8 20][8 21][8 22][8 23][8 24][8 25][8 26][8 27][8 28][8 29][8 30][9 30][10 30][10 29][10 28][10 27][10 26][10 25][10 24][10 23][10 22][10 21][10 20][10 19][10 18][10 17][10 16][10 15][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7][10 6][10 5][10 4][10 3][10 2][10 1][10 0][11 0][12 0][12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][12 11][12 12][12 13][12 14][12 15][12 16][12 17][12 18][12 19][12 20][12 21][12 22][12 23][12 24][12 25][12 26][12 27][12 28][12 29][12 30][13 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10][14 9][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][17 30][18 30][18 29][18 28][18 27][18 26][18 25][18 24][18 23][18 22][18 21][18 20][18 19][18 18][18 17][18 16][18 15][18 14][18 13][18 12][18 11][18 10][18 9][18 8][18 7][18 6][18 5][18 4][18 3][18 2][18 1][18 0][19 0][20 0][20 1][20 2][20 3][20 4][20 5][20 6][20 7][20 8][20 9][20 10][20 11][20 12][20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][20 22][20 23][20 24][20 25][20 26][20 27][20 28][20 29][20 30][21 30][22 30][22 29][22 28][22 27][22 26][22 25][22 24][22 23][22 22][22 21][22 20][22 19][22 18][22 17][22 16][22 15][22 14][22 13][22 12][22 11][22 10][22 9][22 8][22 7][22 6][22 5][22 4][22 3][22 2][22 1][22 0][23 0][24 0][24 1][24 2][24 3][24 4][24 5][24 6][24 7][24 8][24 9][24 10][24 11][24 12][24 13][24 14][24 15][24 16][24 17][24 18][24 19][24 20][24 21][24 22][24 23][24 24][24 25][24 26][24 27][24 28][24 29][24 30][25 30][26 30][26 29][26 28][26 27][26 26][26 25][26 24][26 23][26 22][26 21][26 20][26 19][26 18][26 17][26 16][26 15][26 14][26 13][26 12][26 11][26 10][26 9][26 8][26 7][26 6][27 6][27 5][28 5][28 4][28 3][28 2][28 1][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][30 27][30 28][30 29][30 30][29 30][28 30][28 29][28 28][28 27][28 26][28 25][28 24][28 23][28 22][28 21][28 20][28 19][28 18][28 17][28 16][28 15][28 14][28 13][28 12][28 11][28 10][28 9][28 8][28 7]],[28 7], [5 11],2,-1,4372,[0 1 2 3],[]
dijkstra,778,832,28,[[5 11][6 11][7 11][8 11][9 11][10 11][11 11][11 10][12 10][13 10][14 10][15 10][16 10][17 10][18 10][19 10][20 10][20 9][20 8][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],3,-1,252,[0 1 2 3],[]
bfs,571,604,28,[[5 11][5 10][5 9][5 8][5 7][6 7][7 7][8 7][9 7][10 7][11 7][12 7][13 7][14 7][15 7][16 7][17 7][18 7][19 7][20 7][21 7][22 7][23 7][24 7][25 7][26 7][27 7][28 7]],[28 7], [5 11],3,-1,268,[0 1 2 3],[]
dfs,397,768,392,[[5 11][6 11][6 10][6 9][6 8][6 7][6 6][6 5][6 4][6 3][6 2][6 1][6 0][7 0][8 0][8 1][8 2][8 3][8 4][8 5][8 6][8 7][8 8][8 9][8 10][8 11][8 12][8 13][8 14][8 15][8 16][8 17][8 18][8 19][8 20][8 21][8 22][8 23][8 24][8 25][8 26][8 27][8 28][8 29][8 30][9 30][10 30][10 29][10 28][10 27][10 26][10 25][10 24][10 23][10 22][10 21][10 20][10 19][10 18][10 17][10 16][10 15][10 14][10 13][10 12][10 11][10 10][10 9][10 8][10 7][10 6][10 5][10 4][10 3][10 2][10 1][10 0][11 0][12 0][12 1][12 2][12 3][12 4][12 5][12 6][12 7][12 8][12 9][12 10][12 11][12 12][12 13][12 14][12 15][12 16][12 17][12 18][12 19][12 20][12 21][12 22][12 23][12 24][12 25][12 26][12 27][12 28][12 29][12 30][13 30][14 30][14 29][14 28][14 27][14 26][14 25][14 24][14 23][14 22][14 21][14 20][14 19][14 18][14 17][14 16][14 15][14 14][14 13][14 12][14 11][14 10][14 9][14 8][14 7][14 6][14 5][14 4][14 3][14 2][14 1][14 0][15 0][16 0][16 1][16 2][16 3][16 4][16 5][16 6][16 7][16 8][16 9][16 10][16 11][16 12][16 13][16 14][16 15][16 16][16 17][16 18][16 19][16 20][16 21][16 22][16 23][16 24][16 25][16 26][16 27][16 28][16 29][16 30][17 30][18 30][18 29][18 28][18 27][18 26][18 25][18 24][18 23][18 22][18 21][18 20][18 19][18 18][18 17][18 16][18 15][18 14][18 13][18 12][18 11][18 10][18 9][18 8][18 7][18 6][18 5][18 4][18 3][18 2][18 1][18 0][19 0][20 0][20 1][20 2][20 3][20 4][20 5][20 6][20 7][20 8][20 9][20 10][20 11][20 12][20 13][20 14][20 15][20 16][20 17][20 18][20 19][20 20][20 21][20 22][20 23][20 24][20 25][20 26][20 27][20 28][20 29][20 30][21 30][22 30][22 29][22 28][22 27][22 26][22 25][22 24][22 23][22 22][22 21][22 20][22 19][22 18][22 17][22 16][22 15][22 14][22 13][22 12][22 11][22 10][22 9][22 8][22 7][22 6][22 5][22 4][22 3][22 2][22 1][22 0][23 0][24 0][24 1][24 2][24 3][24 4][24 5][24 6][24 7][24 8][24 9][24 10][24 11][24 12][24 13][24 14][24 15][24 16][24 17][24 18][24 19][24 20][24 21][24 22][24 23][24 24][24 25][24 26][24 27][24 28][24 29][24 30][25 30][26 30][26 29][26 28][26 27][26 26][26 25][26 24][26 23][26 22][26 21][26 20][26 19][26 18][26 17][26 16][26 15][26 14][26 13][26 12][26 11][26 10][26 9][26 8][26 7][26 6][27 6][27 5][28 5][28 4][28 3][28 2][28 1][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][30 27][30 28][30 29][30 30][29 30][28 30][28 29][28 28][28 27][28 26][28 25][28 24][28 23][28 22][28 21][28 20][28 19][28 18][28 17][28 16][28 15][28 14][28 13][28 12][28 11][28 10][28 9][28 8][28 7]],[28 7], [5 11],3,-1,3893,[0 1 2 3],[]
dijkstra,754,781,30,[[5 25][5 24][5 23][5 22][5 21][5 20][5 19][5 18][6 18][7 18][8 18][9 18][10 18][11 18][12 18][13 18][14 18][15 18][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18]],[27 18], [5 25],0,-1,290,[0 1 2 3],[]
