algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order
a_star,338,63,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],1,1,370,"[0 1 2 3]"
greedy_search,148,90,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],2,0,0,"[0 1 2 3]"
a_star,420,63,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],2,0,370,"[0 1 2 3]"
greedy_search,148,111,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],2,1,0,"[0 1 2 3]"
a_star,338,63,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],2,1,370,"[0 1 2 3]"
greedy_search,148,90,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],3,0,0,"[0 1 2 3]"
a_star,443,63,38,[[5 5][5 6][6 6][6 7][7 7][7 8][8 8][8 9][9 9][9 10][10 10][10 11][11 11][11 12][12 12][12 13][13 13][13 14][14 14][14 15][15 15][15 16][16 16][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],3,0,370,"[0 1 2 3]"
greedy_search,148,111,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],3,1,0,"[0 1 2 3]"
a_star,338,63,38,[[5 5][5 6][5 7][5 8][5 9][5 10][5 11][5 12][5 13][5 14][5 15][5 16][5 17][6 17][7 17][8 17][9 17][10 17][11 17][12 17][13 17][14 17][15 17][16 17][17 17][18 17][19 17][20 17][21 17][22 17][23 17][24 17][25 17][26 17][27 17][28 17][29 17][30 17]], [30 17], [5 5],3,1,370,"[0 1 2 3]"
greedy_search,45,28,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],0,0,0,"[0 1 2 3]"
a_star,47,23,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],0,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],0,1,0,"[0 1 2 3]"
a_star,40,24,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],0,1,110,"[0 1 2 3]"
greedy_search,45,28,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],1,0,0,"[0 1 2 3]"
a_star,45,24,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],1,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],1,1,0,"[0 1 2 3]"
a_star,40,24,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],1,1,110,"[0 1 2 3]"
greedy_search,45,28,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],2,0,0,"[0 1 2 3]"
a_star,47,23,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],2,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],2,1,0,"[0 1 2 3]"
a_star,40,24,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],2,1,110,"[0 1 2 3]"
greedy_search,45,28,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],3,0,0,"[0 1 2 3]"
a_star,47,23,12,[[2 22][2 23][3 23][3 24][4 24][4 25][5 25][5 26][6 26][6 27][6 28][6 29]], [6 29], [2 22],3,0,110,"[0 1 2 3]"
greedy_search,45,34,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],3,1,0,"[0 1 2 3]"
a_star,40,24,12,[[2 22][2 23][2 24][2 25][2 26][2 27][2 28][2 29][3 29][4 29][5 29][6 29]], [6 29], [2 22],3,1,110,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],0,0,0,"[0 1 2 3]"
a_star,25,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],0,0,240,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],0,1,0,"[0 1 2 3]"
a_star,25,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],0,1,240,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],1,0,0,"[0 1 2 3]"
a_star,212,40,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],1,0,360,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],1,1,0,"[0 1 2 3]"
a_star,141,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],1,1,360,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],2,0,0,"[0 1 2 3]"
a_star,129,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],2,0,296,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],2,1,0,"[0 1 2 3]"
a_star,75,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],2,1,296,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],3,0,0,"[0 1 2 3]"
a_star,37,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],3,0,226,"[0 1 2 3]"
greedy_search,96,73,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],3,1,0,"[0 1 2 3]"
a_star,25,48,25,[[25 24][25 23][25 22][25 21][25 20][25 19][25 18][25 17][25 16][25 15][25 14][25 13][25 12][25 11][25 10][25 9][25 8][25 7][25 6][25 5][25 4][25 3][25 2][25 1][25 0]], [25 0], [25 24],3,1,226,"[0 1 2 3]"
greedy_search,68,38,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],0,0,0,"[0 1 2 3]"
a_star,104,26,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],0,0,180,"[0 1 2 3]"
greedy_search,72,54,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],0,1,0,"[0 1 2 3]"
a_star,96,26,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],0,1,180,"[0 1 2 3]"
greedy_search,68,38,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],1,0,0,"[0 1 2 3]"
a_star,102,26,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],1,0,180,"[0 1 2 3]"
greedy_search,72,54,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],1,1,0,"[0 1 2 3]"
a_star,96,26,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],1,1,180,"[0 1 2 3]"
greedy_search,68,38,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],2,0,0,"[0 1 2 3]"
a_star,103,26,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],2,0,180,"[0 1 2 3]"
greedy_search,72,54,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],2,1,0,"[0 1 2 3]"
a_star,96,26,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],2,1,180,"[0 1 2 3]"
greedy_search,68,38,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],3,0,0,"[0 1 2 3]"
a_star,103,26,19,[[23 4][23 5][24 5][24 6][25 6][25 7][26 7][26 8][27 8][27 9][28 9][28 10][29 10][29 11][30 11][30 12][30 13][30 14][30 15]], [30 15], [23 4],3,0,180,"[0 1 2 3]"
greedy_search,72,54,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],3,1,0,"[0 1 2 3]"
a_star,96,26,19,[[23 4][23 5][23 6][23 7][23 8][23 9][23 10][23 11][23 12][23 13][23 14][23 15][24 15][25 15][26 15][27 15][28 15][29 15][30 15]], [30 15], [23 4],3,1,180,"[0 1 2 3]"
greedy_search,125,87,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],0,0,0,"[0 1 2 3]"
a_star,223,62,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],0,0,310,"[0 1 2 3]"
greedy_search,125,94,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],0,1,0,"[0 1 2 3]"
a_star,162,64,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],0,1,310,"[0 1 2 3]"
greedy_search,125,87,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],1,0,0,"[0 1 2 3]"
a_star,428,44,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],1,0,465,"[0 1 2 3]"
greedy_search,125,94,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],1,1,0,"[0 1 2 3]"
a_star,350,57,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],1,1,465,"[0 1 2 3]"
greedy_search,125,87,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],2,0,0,"[0 1 2 3]"
a_star,364,48,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],2,0,383,"[0 1 2 3]"
greedy_search,125,94,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],2,1,0,"[0 1 2 3]"
a_star,249,60,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],2,1,383,"[0 1 2 3]"
greedy_search,125,87,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],3,0,0,"[0 1 2 3]"
a_star,248,61,32,[[27 12][27 11][26 11][26 10][25 10][25 9][24 9][24 8][23 8][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],3,0,310,"[0 1 2 3]"
greedy_search,125,94,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],3,1,0,"[0 1 2 3]"
a_star,132,67,32,[[27 12][27 11][27 10][27 9][27 8][27 7][26 7][25 7][24 7][23 7][22 7][21 7][20 7][19 7][18 7][17 7][16 7][15 7][14 7][13 7][12 7][11 7][10 7][9 7][8 7][7 7][6 7][5 7][4 7][3 7][2 7][1 7]], [1 7], [27 12],3,1,310,"[0 1 2 3]"
greedy_search,57,42,15,[[16 20][16 19][17 19][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],0,0,0,"[0 1 2 3]"
a_star,48,31,15,[[16 20][16 19][17 19][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],0,0,140,"[0 1 2 3]"
greedy_search,57,43,15,[[16 20][16 19][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],0,1,0,"[0 1 2 3]"
a_star,39,30,15,[[16 20][16 19][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],0,1,140,"[0 1 2 3]"
greedy_search,57,42,15,[[16 20][16 19][17 19][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],1,0,0,"[0 1 2 3]"
a_star,56,32,15,[[16 20][16 19][17 19][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],1,0,150,"[0 1 2 3]"
greedy_search,57,43,15,[[16 20][16 19][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],1,1,0,"[0 1 2 3]"
a_star,39,30,15,[[16 20][16 19][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],1,1,150,"[0 1 2 3]"
greedy_search,57,42,15,[[16 20][16 19][17 19][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],2,0,0,"[0 1 2 3]"
a_star,39,30,15,[[16 20][17 20][18 20][19 20][19 19][20 19][21 19][22 19][23 19][24 19][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],2,0,140,"[0 1 2 3]"
greedy_search,57,43,15,[[16 20][16 19][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],2,1,0,"[0 1 2 3]"
a_star,26,28,15,[[16 20][17 20][18 20][19 20][19 19][20 19][21 19][22 19][23 19][24 19][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],2,1,140,"[0 1 2 3]"
greedy_search,57,42,15,[[16 20][16 19][17 19][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],3,0,0,"[0 1 2 3]"
a_star,24,26,15,[[16 20][17 20][18 20][19 20][19 19][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],3,0,131,"[0 1 2 3]"
greedy_search,57,43,15,[[16 20][16 19][16 18][17 18][18 18][19 18][20 18][21 18][22 18][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],3,1,0,"[0 1 2 3]"
a_star,15,27,15,[[16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][23 19][23 18][24 18][25 18][26 18][27 18][28 18]], [28 18], [16 20],3,1,137,"[0 1 2 3]"
greedy_search,57,40,15,[[12 6][12 7][11 7][11 8][10 8][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],0,0,0,"[0 1 2 3]"
a_star,58,30,15,[[12 6][12 7][11 7][11 8][10 8][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],0,0,140,"[0 1 2 3]"
greedy_search,57,43,15,[[12 6][12 7][12 8][12 9][11 9][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],0,1,0,"[0 1 2 3]"
a_star,48,30,15,[[12 6][12 7][12 8][12 9][11 9][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],0,1,140,"[0 1 2 3]"
greedy_search,57,40,15,[[12 6][12 7][11 7][11 8][10 8][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],1,0,0,"[0 1 2 3]"
a_star,102,28,15,[[12 6][11 6][11 7][10 7][9 7][9 8][8 8][7 8][6 8][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],1,0,195,"[0 1 2 3]"
greedy_search,57,43,15,[[12 6][12 7][12 8][12 9][11 9][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],1,1,0,"[0 1 2 3]"
a_star,75,28,15,[[12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][1 7][1 8][1 9]], [1 9], [12 6],1,1,195,"[0 1 2 3]"
greedy_search,57,40,15,[[12 6][12 7][11 7][11 8][10 8][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],2,0,0,"[0 1 2 3]"
a_star,68,28,15,[[12 6][11 6][10 6][9 6][8 6][8 7][8 8][7 8][6 8][5 8][4 8][3 8][2 8][1 8][1 9]], [1 9], [12 6],2,0,158,"[0 1 2 3]"
greedy_search,57,43,15,[[12 6][12 7][12 8][12 9][11 9][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],2,1,0,"[0 1 2 3]"
a_star,41,28,15,[[12 6][11 6][10 6][9 6][8 6][8 7][8 8][7 8][6 8][5 8][4 8][3 8][2 8][1 8][1 9]], [1 9], [12 6],2,1,158,"[0 1 2 3]"
greedy_search,57,40,15,[[12 6][12 7][11 7][11 8][10 8][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],3,0,0,"[0 1 2 3]"
a_star,27,27,15,[[12 6][12 7][11 7][10 7][9 7][9 8][8 8][7 8][6 8][5 8][4 8][3 8][2 8][1 8][1 9]], [1 9], [12 6],3,0,127,"[0 1 2 3]"
greedy_search,57,43,15,[[12 6][12 7][12 8][12 9][11 9][10 9][9 9][8 9][7 9][6 9][5 9][4 9][3 9][2 9][1 9]], [1 9], [12 6],3,1,0,"[0 1 2 3]"
a_star,15,28,15,[[12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][1 7][1 8][1 9]], [1 9], [12 6],3,1,116,"[0 1 2 3]"
greedy_search,85,47,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],0,0,0,"[0 1 2 3]"
a_star,161,37,22,[[18 4][18 5][19 5][19 6][20 6][20 7][21 7][21 8][22 8][22 9][23 9][23 10][24 10][24 11][25 11][25 12][26 12][26 13][27 13][27 14][28 14][29 14]], [29 14], [18 4],0,0,210,"[0 1 2 3]"
greedy_search,85,64,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],0,1,0,"[0 1 2 3]"
a_star,132,44,22,[[18 4][18 5][18 6][18 7][18 8][18 9][18 10][18 11][18 12][18 13][18 14][19 14][20 14][21 14][22 14][23 14][24 14][25 14][26 14][27 14][28 14][29 14]], [29 14], [18 4],0,1,210,"[0 1 2 3]"
