algorithm,visited_qty,generated_qty,path_size,path,start,target,cost_id,heuristic_id,cost,order,pharmacies
dfs,212,440,213,[19 16][20 16][20 15][20 14][20 13][20 12][20 11][20 10][20 9][20 8][20 7][20 6][20 5][20 4][20 3][20 2][20 1][20 0][21 0][22 0][22 1][22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][23 28][24 28][24 27][24 26][24 25][24 24][24 23][24 22][24 21][24 20][24 19][24 18][24 17][24 16][24 15][24 14][24 13][24 12][24 11][24 10][24 9][24 8][24 7][24 6][24 5][24 4][24 3][24 2][24 1][24 0][25 0][26 0][26 1][26 2][26 3][26 4][26 5][26 6][26 7][26 8][26 9][26 10][26 11][26 12][26 13][26 14][26 15][26 16][26 17][26 18][26 19][26 20][26 21][26 22][26 23][26 24][26 25][26 26][26 27][26 28][27 28][28 28][28 27][28 26][28 25][28 24][28 23][28 22][28 21][28 20][28 19][28 18][28 17][28 16][28 15][28 14][28 13][28 12][28 11][28 10][28 9][28 8][28 7][28 6][28 5][28 4][28 3][28 2][28 1][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][30 27][30 28][30 29][30 30][29 30][28 30][27 30][26 30][25 30][24 30][23 30][22 30][21 30][20 30][19 30][18 30][17 30][16 30][15 30][15 29][15 28][15 27][15 26][15 25][15 24][15 23][15 22][15 21][15 20][15 19][15 18][15 17][15 16][15 15][15 14][15 13][15 12][15 11][15 10][15 9][15 8][15 7][15 6][15 5][15 4][15 3][15 2]],[15 2], [19 16],2,-1,2397,[0 2 1 3],[]
bfs,376,407,19,[19 16][19 15][19 14][19 13][19 12][19 11][19 10][19 9][19 8][19 7][19 6][19 5][19 4][19 3][19 2][18 2][17 2][16 2][15 2]],[15 2], [19 16],3,-1,171,[0 2 1 3],[]
dfs,212,440,213,[19 16][20 16][20 15][20 14][20 13][20 12][20 11][20 10][20 9][20 8][20 7][20 6][20 5][20 4][20 3][20 2][20 1][20 0][21 0][22 0][22 1][22 2][22 3][22 4][22 5][22 6][22 7][22 8][22 9][22 10][22 11][22 12][22 13][22 14][22 15][22 16][22 17][22 18][22 19][22 20][22 21][22 22][22 23][22 24][22 25][22 26][22 27][22 28][23 28][24 28][24 27][24 26][24 25][24 24][24 23][24 22][24 21][24 20][24 19][24 18][24 17][24 16][24 15][24 14][24 13][24 12][24 11][24 10][24 9][24 8][24 7][24 6][24 5][24 4][24 3][24 2][24 1][24 0][25 0][26 0][26 1][26 2][26 3][26 4][26 5][26 6][26 7][26 8][26 9][26 10][26 11][26 12][26 13][26 14][26 15][26 16][26 17][26 18][26 19][26 20][26 21][26 22][26 23][26 24][26 25][26 26][26 27][26 28][27 28][28 28][28 27][28 26][28 25][28 24][28 23][28 22][28 21][28 20][28 19][28 18][28 17][28 16][28 15][28 14][28 13][28 12][28 11][28 10][28 9][28 8][28 7][28 6][28 5][28 4][28 3][28 2][28 1][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16][30 17][30 18][30 19][30 20][30 21][30 22][30 23][30 24][30 25][30 26][30 27][30 28][30 29][30 30][29 30][28 30][27 30][26 30][25 30][24 30][23 30][22 30][21 30][20 30][19 30][18 30][17 30][16 30][15 30][15 29][15 28][15 27][15 26][15 25][15 24][15 23][15 22][15 21][15 20][15 19][15 18][15 17][15 16][15 15][15 14][15 13][15 12][15 11][15 10][15 9][15 8][15 7][15 6][15 5][15 4][15 3][15 2]],[15 2], [19 16],3,-1,2106,[0 2 1 3],[]
bfs,197,226,16,[29 30][30 30][30 29][30 28][30 27][30 26][30 25][30 24][30 23][30 22][30 21][30 20][30 19][30 18][30 17][30 16]],[30 16], [29 30],0,-1,150,[3 0 1 2],[]
dfs,510,960,510,[29 30][28 30][27 30][26 30][25 30][24 30][23 30][22 30][21 30][20 30][19 30][18 30][17 30][16 30][15 30][14 30][13 30][12 30][11 30][10 30][9 30][8 30][7 30][6 30][5 30][4 30][3 30][2 30][1 30][0 30][0 29][0 28][1 28][2 28][3 28][4 28][5 28][6 28][7 28][8 28][9 28][10 28][11 28][12 28][13 28][14 28][15 28][16 28][17 28][18 28][19 28][20 28][21 28][22 28][23 28][24 28][25 28][26 28][27 28][28 28][29 28][30 28][30 27][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26][12 26][11 26][10 26][9 26][8 26][7 26][6 26][5 26][4 26][3 26][2 26][1 26][0 26][0 25][0 24][1 24][2 24][3 24][4 24][5 24][6 24][7 24][8 24][9 24][10 24][11 24][12 24][13 24][14 24][15 24][16 24][17 24][18 24][19 24][20 24][21 24][22 24][23 24][24 24][25 24][26 24][27 24][28 24][29 24][30 24][30 23][30 22][29 22][28 22][27 22][26 22][25 22][24 22][23 22][22 22][21 22][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][12 22][11 22][10 22][9 22][8 22][7 22][6 22][5 22][4 22][3 22][2 22][1 22][0 22][0 21][0 20][1 20][2 20][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20][25 20][26 20][27 20][28 20][29 20][30 20][30 19][30 18][29 18][28 18][27 18][26 18][25 18][24 18][23 18][22 18][21 18][20 18][19 18][18 18][17 18][16 18][15 18][14 18][13 18][12 18][11 18][10 18][9 18][8 18][7 18][6 18][5 18][4 18][3 18][2 18][1 18][0 18][0 17][0 16][1 16][2 16][3 16][4 16][5 16][6 16][7 16][8 16][9 16][10 16][11 16][12 16][13 16][14 16][15 16][16 16][17 16][18 16][19 16][20 16][21 16][22 16][23 16][24 16][25 16][26 16][27 16][28 16][28 15][28 14][27 14][26 14][25 14][24 14][23 14][22 14][21 14][20 14][19 14][18 14][17 14][16 14][15 14][14 14][13 14][12 14][11 14][10 14][9 14][8 14][7 14][6 14][5 14][4 14][3 14][2 14][1 14][0 14][0 13][0 12][1 12][2 12][3 12][4 12][5 12][6 12][7 12][8 12][9 12][10 12][11 12][12 12][13 12][14 12][15 12][16 12][17 12][18 12][19 12][20 12][21 12][22 12][23 12][24 12][25 12][26 12][27 12][28 12][28 11][28 10][27 10][26 10][25 10][24 10][23 10][22 10][21 10][20 10][19 10][18 10][17 10][16 10][15 10][14 10][13 10][12 10][11 10][10 10][9 10][8 10][7 10][6 10][5 10][4 10][3 10][2 10][1 10][0 10][0 9][0 8][1 8][2 8][3 8][4 8][5 8][6 8][7 8][8 8][9 8][10 8][11 8][12 8][13 8][14 8][15 8][16 8][17 8][18 8][19 8][20 8][21 8][22 8][23 8][24 8][25 8][26 8][27 8][28 8][28 7][28 6][27 6][26 6][25 6][24 6][23 6][22 6][21 6][20 6][19 6][18 6][17 6][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][18 4][19 4][20 4][21 4][22 4][23 4][24 4][25 4][26 4][27 4][28 4][28 3][28 2][27 2][26 2][25 2][24 2][23 2][22 2][21 2][20 2][19 2][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][20 0][21 0][22 0][23 0][24 0][25 0][26 0][27 0][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16]],[30 16], [29 30],0,-1,5090,[3 0 1 2],[]
bfs,197,226,16,[29 30][30 30][30 29][30 28][30 27][30 26][30 25][30 24][30 23][30 22][30 21][30 20][30 19][30 18][30 17][30 16]],[30 16], [29 30],1,-1,220,[3 0 1 2],[]
dfs,510,960,510,[29 30][28 30][27 30][26 30][25 30][24 30][23 30][22 30][21 30][20 30][19 30][18 30][17 30][16 30][15 30][14 30][13 30][12 30][11 30][10 30][9 30][8 30][7 30][6 30][5 30][4 30][3 30][2 30][1 30][0 30][0 29][0 28][1 28][2 28][3 28][4 28][5 28][6 28][7 28][8 28][9 28][10 28][11 28][12 28][13 28][14 28][15 28][16 28][17 28][18 28][19 28][20 28][21 28][22 28][23 28][24 28][25 28][26 28][27 28][28 28][29 28][30 28][30 27][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26][12 26][11 26][10 26][9 26][8 26][7 26][6 26][5 26][4 26][3 26][2 26][1 26][0 26][0 25][0 24][1 24][2 24][3 24][4 24][5 24][6 24][7 24][8 24][9 24][10 24][11 24][12 24][13 24][14 24][15 24][16 24][17 24][18 24][19 24][20 24][21 24][22 24][23 24][24 24][25 24][26 24][27 24][28 24][29 24][30 24][30 23][30 22][29 22][28 22][27 22][26 22][25 22][24 22][23 22][22 22][21 22][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][12 22][11 22][10 22][9 22][8 22][7 22][6 22][5 22][4 22][3 22][2 22][1 22][0 22][0 21][0 20][1 20][2 20][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20][25 20][26 20][27 20][28 20][29 20][30 20][30 19][30 18][29 18][28 18][27 18][26 18][25 18][24 18][23 18][22 18][21 18][20 18][19 18][18 18][17 18][16 18][15 18][14 18][13 18][12 18][11 18][10 18][9 18][8 18][7 18][6 18][5 18][4 18][3 18][2 18][1 18][0 18][0 17][0 16][1 16][2 16][3 16][4 16][5 16][6 16][7 16][8 16][9 16][10 16][11 16][12 16][13 16][14 16][15 16][16 16][17 16][18 16][19 16][20 16][21 16][22 16][23 16][24 16][25 16][26 16][27 16][28 16][28 15][28 14][27 14][26 14][25 14][24 14][23 14][22 14][21 14][20 14][19 14][18 14][17 14][16 14][15 14][14 14][13 14][12 14][11 14][10 14][9 14][8 14][7 14][6 14][5 14][4 14][3 14][2 14][1 14][0 14][0 13][0 12][1 12][2 12][3 12][4 12][5 12][6 12][7 12][8 12][9 12][10 12][11 12][12 12][13 12][14 12][15 12][16 12][17 12][18 12][19 12][20 12][21 12][22 12][23 12][24 12][25 12][26 12][27 12][28 12][28 11][28 10][27 10][26 10][25 10][24 10][23 10][22 10][21 10][20 10][19 10][18 10][17 10][16 10][15 10][14 10][13 10][12 10][11 10][10 10][9 10][8 10][7 10][6 10][5 10][4 10][3 10][2 10][1 10][0 10][0 9][0 8][1 8][2 8][3 8][4 8][5 8][6 8][7 8][8 8][9 8][10 8][11 8][12 8][13 8][14 8][15 8][16 8][17 8][18 8][19 8][20 8][21 8][22 8][23 8][24 8][25 8][26 8][27 8][28 8][28 7][28 6][27 6][26 6][25 6][24 6][23 6][22 6][21 6][20 6][19 6][18 6][17 6][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][18 4][19 4][20 4][21 4][22 4][23 4][24 4][25 4][26 4][27 4][28 4][28 3][28 2][27 2][26 2][25 2][24 2][23 2][22 2][21 2][20 2][19 2][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][20 0][21 0][22 0][23 0][24 0][25 0][26 0][27 0][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16]],[30 16], [29 30],1,-1,6395,[3 0 1 2],[]
bfs,197,226,16,[29 30][30 30][30 29][30 28][30 27][30 26][30 25][30 24][30 23][30 22][30 21][30 20][30 19][30 18][30 17][30 16]],[30 16], [29 30],2,-1,181,[3 0 1 2],[]
dfs,510,960,510,[29 30][28 30][27 30][26 30][25 30][24 30][23 30][22 30][21 30][20 30][19 30][18 30][17 30][16 30][15 30][14 30][13 30][12 30][11 30][10 30][9 30][8 30][7 30][6 30][5 30][4 30][3 30][2 30][1 30][0 30][0 29][0 28][1 28][2 28][3 28][4 28][5 28][6 28][7 28][8 28][9 28][10 28][11 28][12 28][13 28][14 28][15 28][16 28][17 28][18 28][19 28][20 28][21 28][22 28][23 28][24 28][25 28][26 28][27 28][28 28][29 28][30 28][30 27][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26][12 26][11 26][10 26][9 26][8 26][7 26][6 26][5 26][4 26][3 26][2 26][1 26][0 26][0 25][0 24][1 24][2 24][3 24][4 24][5 24][6 24][7 24][8 24][9 24][10 24][11 24][12 24][13 24][14 24][15 24][16 24][17 24][18 24][19 24][20 24][21 24][22 24][23 24][24 24][25 24][26 24][27 24][28 24][29 24][30 24][30 23][30 22][29 22][28 22][27 22][26 22][25 22][24 22][23 22][22 22][21 22][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][12 22][11 22][10 22][9 22][8 22][7 22][6 22][5 22][4 22][3 22][2 22][1 22][0 22][0 21][0 20][1 20][2 20][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20][25 20][26 20][27 20][28 20][29 20][30 20][30 19][30 18][29 18][28 18][27 18][26 18][25 18][24 18][23 18][22 18][21 18][20 18][19 18][18 18][17 18][16 18][15 18][14 18][13 18][12 18][11 18][10 18][9 18][8 18][7 18][6 18][5 18][4 18][3 18][2 18][1 18][0 18][0 17][0 16][1 16][2 16][3 16][4 16][5 16][6 16][7 16][8 16][9 16][10 16][11 16][12 16][13 16][14 16][15 16][16 16][17 16][18 16][19 16][20 16][21 16][22 16][23 16][24 16][25 16][26 16][27 16][28 16][28 15][28 14][27 14][26 14][25 14][24 14][23 14][22 14][21 14][20 14][19 14][18 14][17 14][16 14][15 14][14 14][13 14][12 14][11 14][10 14][9 14][8 14][7 14][6 14][5 14][4 14][3 14][2 14][1 14][0 14][0 13][0 12][1 12][2 12][3 12][4 12][5 12][6 12][7 12][8 12][9 12][10 12][11 12][12 12][13 12][14 12][15 12][16 12][17 12][18 12][19 12][20 12][21 12][22 12][23 12][24 12][25 12][26 12][27 12][28 12][28 11][28 10][27 10][26 10][25 10][24 10][23 10][22 10][21 10][20 10][19 10][18 10][17 10][16 10][15 10][14 10][13 10][12 10][11 10][10 10][9 10][8 10][7 10][6 10][5 10][4 10][3 10][2 10][1 10][0 10][0 9][0 8][1 8][2 8][3 8][4 8][5 8][6 8][7 8][8 8][9 8][10 8][11 8][12 8][13 8][14 8][15 8][16 8][17 8][18 8][19 8][20 8][21 8][22 8][23 8][24 8][25 8][26 8][27 8][28 8][28 7][28 6][27 6][26 6][25 6][24 6][23 6][22 6][21 6][20 6][19 6][18 6][17 6][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][18 4][19 4][20 4][21 4][22 4][23 4][24 4][25 4][26 4][27 4][28 4][28 3][28 2][27 2][26 2][25 2][24 2][23 2][22 2][21 2][20 2][19 2][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][20 0][21 0][22 0][23 0][24 0][25 0][26 0][27 0][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16]],[30 16], [29 30],2,-1,5724,[3 0 1 2],[]
bfs,197,226,16,[29 30][30 30][30 29][30 28][30 27][30 26][30 25][30 24][30 23][30 22][30 21][30 20][30 19][30 18][30 17][30 16]],[30 16], [29 30],3,-1,135,[3 0 1 2],[]
dfs,510,960,510,[29 30][28 30][27 30][26 30][25 30][24 30][23 30][22 30][21 30][20 30][19 30][18 30][17 30][16 30][15 30][14 30][13 30][12 30][11 30][10 30][9 30][8 30][7 30][6 30][5 30][4 30][3 30][2 30][1 30][0 30][0 29][0 28][1 28][2 28][3 28][4 28][5 28][6 28][7 28][8 28][9 28][10 28][11 28][12 28][13 28][14 28][15 28][16 28][17 28][18 28][19 28][20 28][21 28][22 28][23 28][24 28][25 28][26 28][27 28][28 28][29 28][30 28][30 27][30 26][29 26][28 26][27 26][26 26][25 26][24 26][23 26][22 26][21 26][20 26][19 26][18 26][17 26][16 26][15 26][14 26][13 26][12 26][11 26][10 26][9 26][8 26][7 26][6 26][5 26][4 26][3 26][2 26][1 26][0 26][0 25][0 24][1 24][2 24][3 24][4 24][5 24][6 24][7 24][8 24][9 24][10 24][11 24][12 24][13 24][14 24][15 24][16 24][17 24][18 24][19 24][20 24][21 24][22 24][23 24][24 24][25 24][26 24][27 24][28 24][29 24][30 24][30 23][30 22][29 22][28 22][27 22][26 22][25 22][24 22][23 22][22 22][21 22][20 22][19 22][18 22][17 22][16 22][15 22][14 22][13 22][12 22][11 22][10 22][9 22][8 22][7 22][6 22][5 22][4 22][3 22][2 22][1 22][0 22][0 21][0 20][1 20][2 20][3 20][4 20][5 20][6 20][7 20][8 20][9 20][10 20][11 20][12 20][13 20][14 20][15 20][16 20][17 20][18 20][19 20][20 20][21 20][22 20][23 20][24 20][25 20][26 20][27 20][28 20][29 20][30 20][30 19][30 18][29 18][28 18][27 18][26 18][25 18][24 18][23 18][22 18][21 18][20 18][19 18][18 18][17 18][16 18][15 18][14 18][13 18][12 18][11 18][10 18][9 18][8 18][7 18][6 18][5 18][4 18][3 18][2 18][1 18][0 18][0 17][0 16][1 16][2 16][3 16][4 16][5 16][6 16][7 16][8 16][9 16][10 16][11 16][12 16][13 16][14 16][15 16][16 16][17 16][18 16][19 16][20 16][21 16][22 16][23 16][24 16][25 16][26 16][27 16][28 16][28 15][28 14][27 14][26 14][25 14][24 14][23 14][22 14][21 14][20 14][19 14][18 14][17 14][16 14][15 14][14 14][13 14][12 14][11 14][10 14][9 14][8 14][7 14][6 14][5 14][4 14][3 14][2 14][1 14][0 14][0 13][0 12][1 12][2 12][3 12][4 12][5 12][6 12][7 12][8 12][9 12][10 12][11 12][12 12][13 12][14 12][15 12][16 12][17 12][18 12][19 12][20 12][21 12][22 12][23 12][24 12][25 12][26 12][27 12][28 12][28 11][28 10][27 10][26 10][25 10][24 10][23 10][22 10][21 10][20 10][19 10][18 10][17 10][16 10][15 10][14 10][13 10][12 10][11 10][10 10][9 10][8 10][7 10][6 10][5 10][4 10][3 10][2 10][1 10][0 10][0 9][0 8][1 8][2 8][3 8][4 8][5 8][6 8][7 8][8 8][9 8][10 8][11 8][12 8][13 8][14 8][15 8][16 8][17 8][18 8][19 8][20 8][21 8][22 8][23 8][24 8][25 8][26 8][27 8][28 8][28 7][28 6][27 6][26 6][25 6][24 6][23 6][22 6][21 6][20 6][19 6][18 6][17 6][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][18 4][19 4][20 4][21 4][22 4][23 4][24 4][25 4][26 4][27 4][28 4][28 3][28 2][27 2][26 2][25 2][24 2][23 2][22 2][21 2][20 2][19 2][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][20 0][21 0][22 0][23 0][24 0][25 0][26 0][27 0][28 0][29 0][30 0][30 1][30 2][30 3][30 4][30 5][30 6][30 7][30 8][30 9][30 10][30 11][30 12][30 13][30 14][30 15][30 16]],[30 16], [29 30],3,-1,5085,[3 0 1 2],[]
bfs,174,199,15,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0]],[21 0], [27 8],0,-1,140,[3 0 1 2],[]
dfs,142,270,143,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][20 8][19 8][18 8][17 8][17 7][16 7][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][17 5][18 5][18 6][19 6][20 6][21 6][22 6][23 6][24 6][25 6][26 6][27 6][28 6][29 6][30 6][30 5][30 4][29 4][28 4][27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][19 3][18 3][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][19 1][20 1][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2][28 2][29 2][30 2][30 1][30 0][29 0][28 0][27 0][26 0][25 0][24 0][23 0][22 0][21 0]],[21 0], [27 8],0,-1,1420,[3 0 1 2],[]
bfs,174,199,15,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0]],[21 0], [27 8],1,-1,210,[3 0 1 2],[]
dfs,142,270,143,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][20 8][19 8][18 8][17 8][17 7][16 7][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][17 5][18 5][18 6][19 6][20 6][21 6][22 6][23 6][24 6][25 6][26 6][27 6][28 6][29 6][30 6][30 5][30 4][29 4][28 4][27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][19 3][18 3][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][19 1][20 1][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2][28 2][29 2][30 2][30 1][30 0][29 0][28 0][27 0][26 0][25 0][24 0][23 0][22 0][21 0]],[21 0], [27 8],1,-1,1810,[3 0 1 2],[]
bfs,174,199,15,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0]],[21 0], [27 8],2,-1,171,[3 0 1 2],[]
dfs,142,270,143,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][20 8][19 8][18 8][17 8][17 7][16 7][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][17 5][18 5][18 6][19 6][20 6][21 6][22 6][23 6][24 6][25 6][26 6][27 6][28 6][29 6][30 6][30 5][30 4][29 4][28 4][27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][19 3][18 3][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][19 1][20 1][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2][28 2][29 2][30 2][30 1][30 0][29 0][28 0][27 0][26 0][25 0][24 0][23 0][22 0][21 0]],[21 0], [27 8],2,-1,1615,[3 0 1 2],[]
bfs,174,199,15,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][21 7][21 6][21 5][21 4][21 3][21 2][21 1][21 0]],[21 0], [27 8],3,-1,125,[3 0 1 2],[]
dfs,142,270,143,[27 8][26 8][25 8][24 8][23 8][22 8][21 8][20 8][19 8][18 8][17 8][17 7][16 7][16 6][15 6][14 6][13 6][12 6][11 6][10 6][9 6][8 6][7 6][6 6][5 6][4 6][3 6][2 6][1 6][0 6][0 5][0 4][1 4][2 4][3 4][4 4][5 4][6 4][7 4][8 4][9 4][10 4][11 4][12 4][13 4][14 4][15 4][16 4][17 4][17 5][18 5][18 6][19 6][20 6][21 6][22 6][23 6][24 6][25 6][26 6][27 6][28 6][29 6][30 6][30 5][30 4][29 4][28 4][27 4][26 4][25 4][24 4][23 4][22 4][21 4][20 4][19 4][19 3][18 3][18 2][17 2][16 2][15 2][14 2][13 2][12 2][11 2][10 2][9 2][8 2][7 2][6 2][5 2][4 2][3 2][2 2][1 2][0 2][0 1][0 0][1 0][2 0][3 0][4 0][5 0][6 0][7 0][8 0][9 0][10 0][11 0][12 0][13 0][14 0][15 0][16 0][17 0][18 0][19 0][19 1][20 1][20 2][21 2][22 2][23 2][24 2][25 2][26 2][27 2][28 2][29 2][30 2][30 1][30 0][29 0][28 0][27 0][26 0][25 0][24 0][23 0][22 0][21 0]],[21 0], [27 8],3,-1,1409,[3 0 1 2],[]
bfs,113,144,10,[23 7][23 6][22 6][21 6][20 6][19 6][18 6][17 6][16 6][15 6]],[15 6], [23 7],0,-1,90,[1 2 3 0],[]
